"ui","rootSource","uri","name"
"C0272079","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0272079","Hemoglobin C trait"
"C0439367","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0439367","g Hb/mol Hb"
"C1399380","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1399380","hemoglobin; trait, abnormal hemoglobin"
"C2825554","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2825554","Hemoglobin A to Total Hemoglobin Ratio Measurement"
"C2825555","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2825555","Hemoglobin A2 to Total Hemoglobin Ratio Measurement"
"C2825556","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2825556","Hemoglobin C to Total Hemoglobin Ratio Measurement"
"C2825557","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2825557","Hemoglobin S to Total Hemoglobin Ratio Measurement"
"C3829717","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3829717","Hemoglobin A1C to Hemoglobin Ratio Measurement"
"C4687890","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4687890","Hemoglobin Barts to Total Hemoglobin Ratio Measurement"
"C4687893","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4687893","Hemoglobin Lepore to Total Hemoglobin Ratio Measurement"
"C4687897","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4687897","Hemoglobin A1 to Total Hemoglobin Ratio Measurement"
"C4687898","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4687898","Hemoglobin D to Total Hemoglobin Ratio Measurement"
"C4687899","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4687899","Hemoglobin E to Total Hemoglobin Ratio Measurement"
"C4687900","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4687900","Hemoglobin F to Total Hemoglobin Ratio Measurement"
"C0007061","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0007061","Carboxyhemoglobin"
"C0015891","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0015891","Ferrous Hemoglobin"
"C0015936","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0015936","Fetal Hemoglobin"
NA,NA,NA,NA
"C0054015","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0054015","nesiritide"
"C1095989","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1095989","Brain natriuretic peptide measurement"
"C0527607","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0527607","Ventricular Natriuretic Peptide, B-type"
"C0530295","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0530295","atrial natriuretic factor receptor B"
"C2082356","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2082356","B-type natriuretic peptide (BNP)"
"C2987251","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2987251","Nesiritide Citrate"
"C0754710","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0754710","Amino-terminal pro-brain natriuretic peptide"
"C1334895","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1334895","NPR2 gene"
"C1457993","UMD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1457993","B-Type Natriuretic Peptide Determination Reagents"
"C1529727","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1529727","NPR2 protein, human"
"C1565351","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1565351","natriuretic peptide precursor type B, rat"
"C4066092","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4066092","B-type natriuretic peptide (BNP) in serum or plasma"
"C4476997","HPO","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4476997","Abnormal B-type natriuretic peptide level"
"C4700586","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4700586","prohormone b-type natriuretic peptide (bnp)"
"C3898772","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3898772","Increase in B-type Natriuretic Peptide or N-terminal pro-B-type Natriuretic Peptide"
"C1135475","MTHICD9","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1135475","Injection or infusion of human B-type natriuretic peptide (hBNP)"
"C2452955","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2452955","Introduction of Human B-type Natriuretic Peptide into Peripheral Vein, Open Approach"
"C2452985","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2452985","Introduction of Human B-type Natriuretic Peptide into Peripheral Vein, Percutaneous Approach"
"C2453013","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2453013","Introduction of Human B-type Natriuretic Peptide into Central Vein, Open Approach"
"C2453041","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2453041","Introduction of Human B-type Natriuretic Peptide into Central Vein, Percutaneous Approach"
"C2453069","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2453069","Introduction of Human B-type Natriuretic Peptide into Peripheral Artery, Open Approach"
"C2453097","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2453097","Introduction of Human B-type Natriuretic Peptide into Peripheral Artery, Percutaneous Approach"
"C2453125","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2453125","Introduction of Human B-type Natriuretic Peptide into Central Artery, Open Approach"
"C2453153","ICD10PCS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2453153","Introduction of Human B-type Natriuretic Peptide into Central Artery, Percutaneous Approach"
"C4700587","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4700587","prohormone b-type natriuretic peptide (bnp) serum or plasma"
NA,NA,NA,NA
"C0005845","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005845","Blood urea nitrogen measurement"
"C0151539","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151539","Blood urea increased"
"C0179460","UMD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179460","Analyzers, Laboratory, Blood, Urea Nitrogen"
"C0438241","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0438241","Blood urea normal"
"C0438242","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0438242","Blood urea abnormal"
"C0549395","SNOMEDCT_VET","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0549395","Decreased blood urea nitrogen level"
"C0600137","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0600137","Blood Urea Nitrogen"
"C0994778","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0994778","Blood urea nitrogen test device"
"C1660603","ICPC2P","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1660603","blood urea and nitrogen test"
"C4553282","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4553282","Blood urea nitrogen metabolic function"
"C4732780","HPO","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4732780","Reduced blood urea nitrogen"
"C0201922","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0201922","BUN/Creatinine ratio"
"C0238783","DXP","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0238783","BLOOD UREA NITROGEN ELEVATED, MODERATE"
"C0238784","DXP","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0238784","BLOOD UREA NITROGEN ELEVATED, SEVERE"
"C0365237","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0365237","Urea nitrogen:MCnc:Pt:Bld:Qn"
"C1255636","CPM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1255636","Whole Blood Urea Nitrogen Test"
"C1289979","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1289979","Blood urea nitrogen test kit"
"C2923863","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2923863","Urea nitrogen:SCnc:Pt:Bld:Qn"
"C4554611","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4554611","Blood urea nitrogen to creatinine ratio result"
"C0373736","CPT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0373736","Urea nitrogen; semiquantitative (eg, reagent strip test)"
"C0523964","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0523964","Urea nitrogen renal clearance measurement"
"C0550549","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0550549","Urea nitrogen:MCnc:Pt:BldA:Qn"
"C0550550","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0550550","Urea nitrogen:MCnc:Pt:BldP:Qn"
"C0550551","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0550551","Urea nitrogen:MCnc:Pt:BldV:Qn"
"C0550572","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0550572","Urea nitrogen^baseline:MCnc:Pt:Bld:Qn"
NA,NA,NA,NA
"C0881598","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0881598","Basic metabolic 1998 panel:-:Pt:Ser/Plas:Qn"
"C0881599","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0881599","Basic metabolic 2000 panel:-:Pt:Ser/Plas:Qn"
"C2122148","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2122148","basic metabolic chem panel"
"C2237045","CPT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2237045","Basic metabolic panel"
"C2360771","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2360771","Basic metabolic panel:-:Pt:Bld:Qn"
"C2703223","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2703223","Basic metabolic 1998 panel"
"C2703224","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2703224","Basic metabolic 2000 panel"
"C4696373","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4696373","Basic metabolic & albumin panel:-:Pt:Ser/Plas:-"
"C4696374","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4696374","Basic metabolic & albumin panel"
"C0519823","CPT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0519823","Basic metabolic panel (Calcium, total) This panel must include the following: Calcium, total (82310) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Potassium (84132) Sodium (84295) Urea nitrogen (BUN) (84520)"
"C1964052","CPT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1964052","Basic metabolic panel (Calcium, ionized) This panel must include the following: Calcium, ionized (82330) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Potassium (84132) Sodium (84295) Urea Nitrogen (BUN) (84520)"
"C1716229","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1716229","Basic metabolic panel & Glomerular filtration rate.predicted:-:Point in time:Serum/Plasma:Quantitative"
"C1717608","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1717608","Basic metabolic panel & Glomerular filtration rate.predicted"
"C2368348","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2368348","basic metabolic panel and renal function tests"
"C3482281","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3482281","Basic metabolic 2008 panel with ionized calcium:-:Pt:Ser/Plas:Qn"
"C3482282","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3482282","Basic metabolic 2008 panel with ionized calcium"
"C3525564","CPT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3525564","Basic metabolic panel with measurement of ionized calcium"
"C3525565","CPT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3525565","Basic metabolic panel with measurement of total calcium"
"C4273183","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4273183","basic metabolic 2000 panel, serum or plasma"
"C4481184","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4481184","basic metabolic 1998 panel, serum or plasma"
"C2237134","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2237134","automated blood chemistries SMA-6 (see basic metabolic panel)"
"C4481183","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4481183","basic metabolic 2008 panel with ionized calcium in serum or plasma"
"C5154462","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5154462","Basic metabolic 1998 panel &#x7C; Serum or Plasma &#x7C; Chemistry Panels"
"C5154463","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5154463","Basic metabolic 2000 panel &#x7C; Serum or Plasma &#x7C; Chemistry Panels"
"C5154465","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5154465","Basic metabolic and albumin panel &#x7C; Serum or Plasma &#x7C; Chemistry Panels"
NA,NA,NA,NA
"C0151766","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151766","Liver function tests abnormal finding"
"C0877359","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0877359","Liver function test increased"
NA,NA,NA,NA
"C0041580","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0041580","Ukraine"
"C0042014","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0042014","Urinalysis"
"C0439183","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0439183","Arbitrary unit"
"C0475218","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0475218","Arbitrary unit/liter"
"C1743385","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1743385","UA 0713"
"C2713877","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2713877","UA 62784"
"C0041980","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0041980","uric acid"
"C0077698","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0077698","UDP-galacturonic acid"
"C0446516","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0446516","Upper arm"
"C0725601","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0725601","Chemstrip M-UA"
"C0881628","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0881628","Urinalysis macro (dipstick) panel:-:Pt:Urine:-"
"C0881634","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0881634","Urinalysis microscopic panel:-:Pt:Urine sed:-"
"C1100448","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1100448","5,7-diacetamido 3,5,7,9-tetradeoxy-glycero-manno-non-2-ulosonic acid (di-N-acetylpseudaminic acid)"
"C1269612","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1269612","Entire upper arm"
"C1312406","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1312406","11-(3,5-di-tert-butyl-2-hydroxyphenylcarbamoyl)undecanoic acid"
"C1872692","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1872692","2,4-di(n-undecylamino)-6-amino-1,3,5-triazine"
"C1902899","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1902899","Bacillus sp. Ua"
"C1959126","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1959126","11-(2,4-dinitro-5-fluorobenzene)undecenamide"
"C2208614","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2208614","automated urinalysis with microscopic exam"
"C2208615","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2208615","routine urinalysis with microscopic exam"
"C3137412","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3137412","Banana streak UA virus"
"C3181143","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3181143","(13-(3-propylureido)tridec-8-enoic acid)"
"C3181144","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3181144","(13-(2-(butylamino)-2-oxoacetamido)tridec-8(Z)-enoic acid)"
"C3344615","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3344615","Cichlasoma sp. UA-2011"
"C3433358","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3433358","Bacillus sp. UA-G014"
NA,NA,NA,NA
"C0162595","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162595","Antiphospholipid Antibodies"
"C3825206","LCH_NW","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3825206","Phospholipid antibodies"
"C2674234","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2674234","Associated with serum anti-phospholipid antibodies in about 50% of patients"
NA,NA,NA,NA
"C0022924","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0022924","Lactates"
"C0202115","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0202115","Lactic acid measurement"
"C0376261","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0376261","lactate"
"C2969768","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2969768","Lactate dehydrogenase:CCnc:Pt:CSF:Qn:Reaction: pyruvate to lactate"
"C2969769","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2969769","Lactate dehydrogenase:CCnc:Pt:CSF:Qn:Reaction: lactate to pyruvate"
"C0014812","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0014812","Erythromycin Lactate"
"C0014961","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0014961","ethacridine lactate"
"C0022917","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0022917","Lactate Dehydrogenase"
"C0024395","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0024395","Lactic acid dehydrogenase isoenzyme 5"
"C0053663","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0053663","biperiden lactate"
"C0055153","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0055153","cetyl lactate"
"C0057674","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0057674","diacetyllysylalanine lactate"
"C0059769","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0059769","ethyl lactate"
"C0062096","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0062096","halofuginone lactate"
"C0063926","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0063926","isobutyl lactate"
"C0064105","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0064105","isoxsuprine lactate"
"C0064575","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0064575","lactate 2-monooxygenase"
"C0064576","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0064576","Lactoyl-CoA dehydratase"
"C0064622","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0064622","lactyl lactate"
"C0066258","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0066258","methyl lactate"
"C0071883","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0071883","prenylamine lactate"
"C0073385","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0073385","Lactated Ringer's Solution"
"C0108121","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0108121","calcium lactate"
"C0117000","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0117000","lauryl lactate"
"C0142874","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0142874","sodium lactate"
NA,NA,NA,NA
"C0030705","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0030705","Patients"
"C0032207","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0032207","platinum"
"C0032729","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0032729","Portugal"
"C0032743","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0032743","Positron-Emission Tomography"
"C0033707","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0033707","Prothrombin time assay"
"C0175252","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0175252","Paratenial Nucleus"
"C0560012","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0560012","pint"
"C0699718","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0699718","Physical therapy (field)"
"C0949766","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0949766","Physical therapy"
"C1442880","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1442880","Point in time"
"C1705337","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1705337","PT Term Type"
"C2347664","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2347664","Preferred Term"
"C2826539","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2826539","F2 wt Allele"
"C5202614","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5202614","GDC Prior Treatment Terminology"
"C0019196","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0019196","Hepatitis C"
"C0054555","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0054555","CAMFTP protocol"
"C0055405","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0055405","chlorodiethylenetriamine platinum"
"C0071269","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0071269","platinum(II) pentamidine"
"C0071860","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0071860","pregnane-3,17,20-triol-3-glucuronide"
